0,1,2,3
16208,ПОКАЗАТЕЛЬ КОЛИЧЕСТВО УЧРЕЖДЕНИЙ ОКАЗЫВАЮЩИХ ДОШКОЛЬНЫЕ В НИХ ДЕТЕЙ ПОЛНЫЙ ДЕНЬ,"['показатель_NOUN', 'количество_NOUN', 'учреждение_NOUN', 'оказывать_VERB', 'дошкольный_ADJ', 'ребенок_NOUN', 'полный_ADJ', 'день_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 0.83333, 34: 0.83333, 35: 0.83333, 36: 0.83333, 37: 0.83333, 38: 0.83333, 39: 0.66667, 40: 0.66667, 41: 0.66667, 42: 0.66667, 43: 0.66667, 44: 0.66667, 45: 0.66667, 46: 0.66667, 47: 0.66667, 48: 0.66667, 49: 0.66667, 50: 0.66667, 51: 0.66667, 52: 0.66667, 53: 0.66667, 54: 0.5, 55: 0.5, 56: 0.5, 57: 0.5, 58: 0.33333, 59: 0.16667, 859: 0.16667, 972: 0.16667, 973: 0.16667, 855: 0.16667, 212: 0.16667, 213: 0.16667, 215: 0.16667, 278: 0.16667, 857: 0.16667, 271: 0.16667, 280: 0.16667, 273: 0.16667, 856: 0.16667, 370: 0.16667, 371: 0.16667, 270: 0.16667, 281: 0.16667}"
16218,ДОЛЯ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ ОСУЩЕСТВЛЯЮЩИХ ИННОВАЦИОННУЮ ДЕЯТЕЛЬНОСТЬ В ДОШКОЛЬНОМ ОБРАЗОВАНИИ,"['доля_NOUN', 'образование_NOUN', 'учреждение_NOUN', 'осуществлять_VERB', 'инновация_NOUN', 'деятельность_NOUN', 'дошкольный_ADJ', 'образование_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 1.0, 40: 1.0, 41: 1.0, 42: 1.0, 43: 1.0, 44: 1.0, 45: 1.0, 46: 1.0, 47: 1.0, 48: 1.0, 49: 1.0, 50: 1.0, 51: 1.0, 52: 1.0, 53: 1.0, 54: 0.8, 55: 0.8, 56: 0.6, 57: 0.4, 58: 0.4, 59: 0.4, 60: 0.4, 61: 0.2, 62: 0.2, 75: 0.2, 76: 0.2, 77: 0.2, 78: 0.2, 79: 0.2, 80: 0.2, 341: 0.2, 86: 0.2, 343: 0.2, 88: 0.2, 89: 0.2, 300: 0.2, 370: 0.2, 371: 0.2, 138: 0.2, 142: 0.2, 143: 0.2, 144: 0.2, 145: 0.2, 146: 0.2, 154: 0.2, 163: 0.2, 87: 0.2, 298: 0.2}"
16235,НЕЗАВИСИМАЯ ОЦЕНКА КАЧЕСТВА ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['независимый_ADJ', 'оценка_NOUN', 'качество_NOUN', 'дошкольный_ADJ', 'образование_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 1.0, 40: 1.0, 41: 1.0, 42: 1.0, 43: 0.66667, 44: 0.66667, 45: 0.66667, 46: 0.66667, 47: 0.66667, 48: 0.66667, 49: 0.66667, 50: 0.66667, 51: 0.66667, 52: 0.66667, 53: 0.66667, 54: 0.66667, 55: 0.66667, 56: 0.33333, 319: 0.33333, 328: 0.33333, 720: 0.33333, 293: 0.33333, 294: 0.33333}"
16237,ДОЛЯ ДЕТЕЙ ДОШКОЛЬНОГО ВОЗРАСТА В СООТВЕТСТВИИ С ДЕЙСТВУЮЩИМ ЗАКОНОДАТЕЛЬСТВОМ НАЧИНАЯ С ГОДА СОСТОЯЩИХ НА УЧЁТЕ ДЛЯ ОПРЕДЕЛЕНИЯ В МУНИЦИПАЛЬНЫЕ ДОШКОЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ УЧРЕЖДЕНИЯ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ ДОШКОЛЬНОГО ВОЗРАСТА В СООТВЕТСТВИИ С ДЕЙСТВУЮЩИМ ЗАКОНОДАТЕЛЬСТВОМ НАЧИНАЯ С ГОДА,"['доля_NOUN', 'ребенок_NOUN', 'дошкольный_ADJ', 'возраст_NOUN', 'соответствие_NOUN', 'действо_NOUN', 'законодательство_NOUN', 'начинать_VERB', 'год_NOUN', 'состоять_VERB', 'учет_NOUN', 'определение_NOUN', 'муниципальный_ADJ', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'дошкольный_ADJ', 'возраст_NOUN', 'соответствие_NOUN', 'действо_NOUN', 'законодательство_NOUN', 'начинать_VERB', 'год_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 0.9, 29: 0.8, 30: 0.8, 31: 0.8, 32: 0.7, 33: 0.7, 34: 0.7, 35: 0.7, 36: 0.7, 37: 0.7, 38: 0.7, 39: 0.6, 40: 0.55, 41: 0.55, 42: 0.55, 43: 0.55, 44: 0.55, 45: 0.55, 46: 0.55, 47: 0.55, 48: 0.5, 49: 0.5, 50: 0.5, 51: 0.5, 52: 0.5, 53: 0.45, 54: 0.4, 55: 0.4, 56: 0.4, 57: 0.2, 58: 0.2, 59: 0.1, 309: 0.1, 835: 0.05, 991: 0.1, 1036: 0.1, 269: 0.05, 855: 0.1, 861: 0.1, 300: 0.05, 259: 0.05, 370: 0.05, 371: 0.05, 1046: 0.1, 1037: 0.1, 437: 0.05, 569: 0.05, 990: 0.1, 305: 0.15, 989: 0.1, 222: 0.1, 223: 0.1, 224: 0.1, 227: 0.1, 228: 0.1, 307: 0.1, 306: 0.05, 239: 0.05, 221: 0.1, 243: 0.05, 298: 0.05}"
16286,ПРОЦЕНТ КОМПЕНСАЦИИ ЧАСТИ РОДИТЕЛЬСКОЙ ПЛАТЫ ЗА СОДЕРЖАНИЕ РЕБЕНКА В МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЯХ РЕАЛИЗУЮЩИХ ОСНОВНУЮ ОБЩУЮ ПРОГРАММУ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['процент_NOUN', 'компенсация_NOUN', 'часть_NOUN', 'родитель_NOUN', 'плата_NOUN', 'содержание_NOUN', 'ребенок_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'учреждение_NOUN', 'реализовать_VERB', 'основание_NOUN', 'общий_ADJ', 'программа_NOUN', 'дошкольный_ADJ', 'образование_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 1.0, 40: 0.83333, 41: 0.83333, 42: 0.75, 43: 0.75, 44: 0.75, 45: 0.66667, 46: 0.5, 47: 0.5, 48: 0.41667, 49: 0.33333, 50: 0.33333, 51: 0.33333, 52: 0.33333, 53: 0.33333, 54: 0.16667, 55: 0.16667, 56: 0.16667, 57: 0.08333, 58: 0.08333, 59: 0.08333, 60: 0.08333, 61: 0.08333, 62: 0.08333, 835: 0.08333, 836: 0.08333, 566: 0.08333, 838: 0.08333, 75: 0.08333, 76: 0.08333, 77: 0.08333, 78: 0.08333, 79: 0.08333, 80: 0.08333, 86: 0.08333, 87: 0.08333, 603: 0.16667, 92: 0.08333, 605: 0.08333, 94: 0.08333, 607: 0.08333, 608: 0.08333, 616: 0.08333, 370: 0.08333, 371: 0.08333, 636: 0.08333, 299: 0.08333, 639: 0.08333, 640: 0.08333, 641: 0.08333, 606: 0.08333, 419: 0.08333, 420: 0.08333, 91: 0.08333, 569: 0.08333, 604: 0.16667, 765: 0.08333, 638: 0.08333, 298: 0.08333}"
16306,ПРЕДОСТАВЛЕНИЕ КОМПЕНСАЦИИ ЧАСТИ РОДИТЕЛЬСКОЙ ПЛАТЫ ЗА ПРИСМОТР И УХОД ЗА ДЕТЬМИ В ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ РЕАЛИЗУЮЩИХ ОБРАЗОВАТЕЛЬНУЮ ПРОГРАММУ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['предоставление_NOUN', 'компенсация_NOUN', 'часть_NOUN', 'родитель_NOUN', 'плата_NOUN', 'присмотр_NOUN', 'уход_NOUN', 'ребенок_NOUN', 'образование_NOUN', 'организация_NOUN', 'реализовать_VERB', 'образование_NOUN', 'программа_NOUN', 'дошкольный_ADJ', 'образование_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 0.88889, 21: 0.88889, 22: 0.88889, 23: 0.88889, 24: 0.88889, 25: 0.88889, 26: 0.88889, 27: 0.88889, 28: 0.88889, 29: 0.88889, 30: 0.88889, 31: 0.88889, 32: 0.88889, 33: 0.88889, 34: 0.88889, 35: 0.88889, 36: 0.88889, 37: 0.88889, 38: 0.88889, 39: 0.88889, 40: 0.88889, 41: 0.88889, 42: 0.88889, 43: 0.88889, 44: 0.88889, 45: 0.66667, 46: 0.44444, 47: 0.44444, 48: 0.44444, 49: 0.33333, 50: 0.33333, 51: 0.33333, 52: 0.33333, 53: 0.33333, 54: 0.22222, 55: 0.22222, 56: 0.22222, 57: 0.22222, 58: 0.22222, 59: 0.22222, 60: 0.11111, 61: 0.11111, 62: 0.11111, 566: 0.11111, 75: 0.11111, 76: 0.11111, 77: 0.11111, 78: 0.11111, 79: 0.11111, 80: 0.11111, 1105: 0.11111, 86: 0.11111, 87: 0.11111, 603: 0.22222, 92: 0.11111, 605: 0.11111, 94: 0.11111, 607: 0.11111, 608: 0.11111, 616: 0.11111, 636: 0.22222, 638: 0.22222, 639: 0.22222, 640: 0.11111, 641: 0.11111, 643: 0.11111, 645: 0.11111, 647: 0.11111, 606: 0.11111, 419: 0.11111, 420: 0.11111, 91: 0.11111, 212: 0.11111, 216: 0.11111, 217: 0.11111, 219: 0.11111, 604: 0.22222}"
16350,КОЛИЧЕСТВО ВВЕДЕННЫХ В ЭКСПЛУАТАЦИЮ ЗДАНИЙ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ,"['количество_NOUN', 'вводить_VERB', 'эксплуатация_NOUN', 'здание_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 1.0, 40: 1.0, 41: 1.0, 42: 1.0, 43: 1.0, 44: 1.0, 45: 1.0, 46: 1.0, 47: 1.0, 48: 1.0, 49: 1.0, 50: 0.8, 51: 0.8, 52: 0.8, 53: 0.8, 54: 0.6, 55: 0.6, 56: 0.6, 57: 0.4, 58: 0.4, 270: 0.2, 303: 0.2, 271: 0.2, 273: 0.2, 489: 0.2, 370: 0.2, 302: 0.2, 244: 0.2, 245: 0.2, 246: 0.2, 247: 0.2, 371: 0.2}"
16364,ОБЕСПЕЧЕНИЕ ДЕТЕЙ ДОШКОЛЬНОГО ВОЗРАСТА МЕСТАМИ В ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ,"['обеспечение_NOUN', 'ребенок_NOUN', 'дошкольный_ADJ', 'возраст_NOUN', 'место_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 0.66667, 20: 0.66667, 21: 0.66667, 22: 0.66667, 23: 0.66667, 24: 0.66667, 25: 0.66667, 26: 0.66667, 27: 0.66667, 28: 0.66667, 29: 0.33333, 30: 0.33333, 31: 0.33333, 32: 0.33333, 33: 0.33333, 34: 0.33333, 35: 0.33333, 36: 0.33333, 37: 0.33333, 38: 0.33333, 39: 0.33333, 40: 0.33333, 41: 0.33333, 42: 0.33333, 43: 0.33333, 44: 0.33333, 45: 0.33333, 46: 0.33333, 47: 0.33333, 48: 0.33333, 49: 0.33333, 50: 0.33333, 51: 0.33333, 52: 0.33333, 53: 0.33333, 54: 0.33333, 55: 0.33333, 56: 0.33333, 57: 0.33333, 58: 0.33333, 59: 0.33333, 60: 0.33333, 61: 0.33333, 128: 0.33333, 1036: 0.33333, 1037: 0.33333, 1116: 0.33333, 132: 0.33333}"
16388,ЧИСЛЕННОСТЬ ДЕТЕЙ ОБУЧАЮЩИХСЯ В МУНИЦИПАЛЬНЫХ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЯХ,"['численность_NOUN', 'ребенок_NOUN', 'обученность_NOUN', 'муниципальный_ADJ', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 0.75, 40: 0.5, 41: 0.5, 42: 0.5, 43: 0.5, 44: 0.5, 45: 0.5, 46: 0.5, 47: 0.5, 48: 0.5, 49: 0.5, 50: 0.5, 51: 0.5, 52: 0.5, 53: 0.5, 54: 0.25, 55: 0.25, 56: 0.25, 57: 0.25, 58: 0.25, 835: 0.25, 873: 0.25, 239: 0.25, 370: 0.25, 243: 0.25, 371: 0.25}"
16411,ДОЛЯ РОДИТЕЛЕЙ ВОСПОЛЬЗОВАВШИХСЯ ПРАВОМ НА КОМПЕНСАЦИЮ РОДИТЕЛЬСКОЙ ПЛАТЫ ЗА ПРИСМОТР И УХОД ЗА ДЕТЬМИ В ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ РЕАЛИЗУЮЩИХ ОБРАЗОВАТЕЛЬНУЮ ПРОГРАММУ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'родитель_NOUN', 'воспользоваться_VERB', 'право_NOUN', 'компенсация_NOUN', 'родитель_NOUN', 'плата_NOUN', 'присмотр_NOUN', 'уход_NOUN', 'ребенок_NOUN', 'образование_NOUN', 'организация_NOUN', 'реализовать_VERB', 'образование_NOUN', 'программа_NOUN', 'дошкольный_ADJ', 'образование_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 0.90909, 21: 0.90909, 22: 0.90909, 23: 0.90909, 24: 0.90909, 25: 0.90909, 26: 0.90909, 27: 0.90909, 28: 0.90909, 29: 0.90909, 30: 0.90909, 31: 0.90909, 32: 0.90909, 33: 0.90909, 34: 0.90909, 35: 0.90909, 36: 0.90909, 37: 0.90909, 38: 0.90909, 39: 0.90909, 40: 0.81818, 41: 0.81818, 42: 0.81818, 43: 0.81818, 44: 0.81818, 45: 0.54545, 46: 0.36364, 47: 0.36364, 48: 0.36364, 49: 0.36364, 50: 0.36364, 51: 0.36364, 52: 0.36364, 53: 0.36364, 54: 0.27273, 55: 0.27273, 56: 0.27273, 57: 0.18182, 58: 0.18182, 59: 0.18182, 60: 0.09091, 61: 0.09091, 62: 0.09091, 842: 0.09091, 75: 0.09091, 76: 0.09091, 77: 0.09091, 78: 0.09091, 79: 0.09091, 80: 0.09091, 1105: 0.09091, 86: 0.09091, 87: 0.09091, 603: 0.18182, 92: 0.09091, 605: 0.09091, 94: 0.09091, 607: 0.09091, 608: 0.09091, 300: 0.09091, 616: 0.09091, 636: 0.27273, 638: 0.27273, 639: 0.27273, 640: 0.18182, 641: 0.18182, 643: 0.09091, 645: 0.09091, 647: 0.09091, 606: 0.09091, 419: 0.09091, 420: 0.09091, 91: 0.09091, 221: 0.09091, 222: 0.09091, 223: 0.09091, 604: 0.18182, 230: 0.09091, 298: 0.09091}"
16454,РОСТ УДОВЛЕТВОРЕННОСТИ НАСЕЛЕНИЯ КАЧЕСТВОМ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ОТ ОБЩЕГО ЧИСЛА ОПРОШЕННЫХ,"['рост_NOUN', 'удовлетворенность_NOUN', 'население_NOUN', 'качество_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'общий_ADJ', 'число_NOUN', 'опрашивать_VERB']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 1.0, 40: 0.85714, 41: 0.71429, 42: 0.71429, 43: 0.71429, 44: 0.71429, 45: 0.71429, 46: 0.71429, 47: 0.71429, 48: 0.57143, 49: 0.57143, 50: 0.57143, 51: 0.57143, 52: 0.57143, 53: 0.57143, 54: 0.42857, 55: 0.42857, 56: 0.28571, 57: 0.28571, 58: 0.28571, 59: 0.14286, 60: 0.14286, 61: 0.14286, 319: 0.14286, 569: 0.14286, 801: 0.14286, 328: 0.14286, 814: 0.14286, 270: 0.14286, 377: 0.14286, 798: 0.14286, 271: 0.14286, 272: 0.14286, 815: 0.14286, 375: 0.14286, 376: 0.14286, 137: 0.14286}"
16462,КОЛИЧЕСТВО СПЕЦИАЛИЗИРОВАННЫХ ГРУПП ДЛЯ ДЕТЕЙ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ ЗДОРОВЬЯ В МУНИЦИПАЛЬНЫХ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ,"['количество_NOUN', 'специализированный_ADJ', 'группа_NOUN', 'ребенок_NOUN', 'ограниченный_ADJ', 'возможность_NOUN', 'здоровье_NOUN', 'муниципальный_ADJ', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 0.85714, 32: 0.85714, 33: 0.85714, 34: 0.71429, 35: 0.71429, 36: 0.71429, 37: 0.71429, 38: 0.71429, 39: 0.57143, 40: 0.42857, 41: 0.42857, 42: 0.42857, 43: 0.42857, 44: 0.42857, 45: 0.42857, 46: 0.42857, 47: 0.42857, 48: 0.42857, 49: 0.42857, 50: 0.28571, 51: 0.28571, 52: 0.28571, 53: 0.28571, 54: 0.28571, 55: 0.28571, 56: 0.14286, 57: 0.14286, 58: 0.14286, 942: 0.14286, 835: 0.14286, 329: 0.14286, 330: 0.14286, 331: 0.14286, 944: 0.14286, 270: 0.14286, 271: 0.14286, 273: 0.14286, 877: 0.14286, 1009: 0.14286, 1010: 0.14286, 1012: 0.14286, 508: 0.14286}"
16500,УДЕЛЬНЫЙ ВЕС ЧИСЛЕННОСТИ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ДОУ ИМЕЮЩИХ ПЕДАГОГИЧЕСКОЕ ОБРАЗОВАНИЕ В ОБЩЕЙ ЧИСЛЕННОСТИ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ДОУ,"['удельный_ADJ', 'вес_NOUN', 'численность_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'доу_NOUN', 'иметь_VERB', 'педагогический_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'доу_NOUN']","{0: 1.0, 1: 1.0, 2: 0.84615, 3: 0.84615, 4: 0.84615, 5: 0.84615, 6: 0.84615, 7: 0.84615, 8: 0.84615, 9: 0.84615, 10: 0.84615, 11: 0.84615, 12: 0.84615, 13: 0.84615, 14: 0.84615, 15: 0.84615, 16: 0.84615, 17: 0.84615, 18: 0.84615, 19: 0.84615, 20: 0.84615, 21: 0.84615, 22: 0.76923, 23: 0.76923, 24: 0.76923, 25: 0.76923, 26: 0.76923, 27: 0.76923, 28: 0.76923, 29: 0.76923, 30: 0.76923, 31: 0.76923, 32: 0.76923, 33: 0.76923, 34: 0.76923, 35: 0.76923, 36: 0.76923, 37: 0.76923, 38: 0.76923, 39: 0.76923, 40: 0.76923, 41: 0.76923, 42: 0.76923, 43: 0.76923, 44: 0.76923, 45: 0.76923, 46: 0.76923, 47: 0.69231, 48: 0.61538, 49: 0.38462, 50: 0.38462, 51: 0.38462, 52: 0.38462, 53: 0.38462, 54: 0.38462, 55: 0.38462, 56: 0.38462, 57: 0.23077, 58: 0.23077, 59: 0.07692, 60: 0.07692, 61: 0.07692, 62: 0.07692, 63: 0.07692, 67: 0.07692, 68: 0.07692, 69: 0.07692, 545: 0.23077, 1164: 0.15385, 311: 0.15385, 312: 0.15385, 513: 0.23077, 597: 0.07692, 569: 0.07692, 512: 0.23077, 239: 0.15385, 243: 0.15385, 1087: 0.07692}"
16532,УДЕЛЬНЫЙ ВЕС ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ОТ ГОДА ДО ЛЕТ ОБЕСПЕЧЕННЫХ ДОШКОЛЬНЫМ ОБРАЗОВАНИЕМ В ОБШЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ ДОШКОЛЬНОГО ВОЗРАСТА,"['удельный_ADJ', 'вес_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'год_NOUN', 'обеспеченность_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'обшивать_VERB', 'численность_NOUN', 'ребенок_NOUN', 'дошкольный_ADJ', 'возраст_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 0.9, 23: 0.9, 24: 0.9, 25: 0.8, 26: 0.8, 27: 0.8, 28: 0.8, 29: 0.6, 30: 0.6, 31: 0.6, 32: 0.6, 33: 0.6, 34: 0.6, 35: 0.6, 36: 0.6, 37: 0.6, 38: 0.6, 39: 0.4, 40: 0.4, 41: 0.4, 42: 0.4, 43: 0.3, 44: 0.3, 45: 0.3, 46: 0.3, 47: 0.2, 48: 0.2, 49: 0.2, 50: 0.2, 51: 0.2, 52: 0.2, 53: 0.2, 54: 0.2, 55: 0.2, 56: 0.2, 57: 0.2, 58: 0.2, 1087: 0.1, 1036: 0.2, 717: 0.1, 1037: 0.2, 597: 0.1, 855: 0.2, 1060: 0.1, 861: 0.2, 239: 0.2, 243: 0.2}"
