0,1,2,3
8076,ДОЛЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ В КОТОРЫХ ОБЕСПЕЧЕНА ВОЗМОЖНОСТЬ ПОЛЬЗОВАТЬСЯ ШИРОКОПОЛОСНЫМ ИНТЕРНЕТОМ НЕ МЕНЕЕ,"['доля_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'который_DET', 'обеспеченность_NOUN', 'возможность_NOUN', 'пользование_NOUN', 'широкополосный_ADJ', 'интернет_NOUN', 'мало_NUM']",19
8091,ДОЛЯ ПИЩЕБЛОКОВ ОБЩЕОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ ОСНАЩЕННЫХ СОВРЕМЕННЫМ ТЕХНОЛОГИЧЕСКИМ ОБОРУДОВАНИЕМ,"['доля_NOUN', 'пищеблок_NOUN', 'общеобразовательный_ADJ', 'учреждение_NOUN', 'оснащение_NOUN', 'современный_ADJ', 'технологический_ADJ', 'оборудование_NOUN']",-1
8098,ДОЛЯ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ КОТОРЫМ ПРИ ПРОХОЖДЕНИИ АТТЕСТАЦИИ В СООТВЕТСТВУЮЩЕМ ГОДУ ПРИСВОЕНА ПЕРВАЯ ИЛИ ВЫСШАЯ КАТЕГОРИЯ,"['доля_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'который_DET', 'прохождение_NOUN', 'аттестация_NOUN', 'соответствие_NOUN', 'год_NOUN', 'присваивать_VERB', 'первый_ADJ', 'высокий_ADJ', 'категория_NOUN']",27
8103,КОЛИЧЕСТВО МНОГОФУНКЦИОНАЛЬНЫХ ЦЕНТРОВ ПРИКЛАДНЫХ КВАЛИФИКАЦИЙ ОСУЩЕСТВЛЯЮЩИХ ОБУЧЕНИЕ НА БАЗЕ СРЕДНЕГО ОБЩЕГО ОБРАЗОВАНИЯ В ТОМ ЧИСЛЕ ПУТЕМ ПРЕОБРАЗОВАНИЯ СУЩЕСТВУЮЩИХ ПРОФЕССИОНАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ В ТАКИЕ ЦЕНТРЫ УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ ОТ МАЯ ГОДА N,"['количество_NOUN', 'многофункциональный_ADJ', 'центр_NOUN', 'прикладной_ADJ', 'квалификация_NOUN', 'осуществлять_VERB', 'обучение_NOUN', 'база_NOUN', 'среднее_NOUN', 'общий_ADJ', 'образование_NOUN', 'число_NOUN', 'путь_NOUN', 'преобразование_NOUN', 'существующий_ADJ', 'профессиональный_ADJ', 'образование_NOUN', 'организация_NOUN', 'центр_NOUN', 'указ_NOUN', 'президент_NOUN', 'российский_ADJ', 'федерация_NOUN', 'май_NOUN', 'год_NOUN']",-1
8104,ОТНОШЕНИЕ СРЕДНЕЙ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ К СРЕДНЕЙ ЗАРАБОТНОЙ ПЛАТЕ В АВТОНОМНОМ ОКРУГЕ УКАЗ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ ОТ МАЯ ГОДА N,"['отношение_NOUN', 'среднее_NOUN', 'заработный_ADJ', 'плата_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'среднее_NOUN', 'заработный_ADJ', 'плата_NOUN', 'автономный_ADJ', 'округ_NOUN', 'указ_NOUN', 'президент_NOUN', 'российский_ADJ', 'федерация_NOUN', 'май_NOUN', 'год_NOUN']",-1
8194,УДЕЛЬНЫЙ ВЕС ЧИСЛА ОРГАНИЗАЦИЙ ИМЕЮЩИХ ЛОГОПЕДИЧЕСКИЙ ПУНКТ ИЛИ ЛОГОПЕДИЧЕСКИЙ КАБИНЕТ В ОБЩЕМ ЧИСЛЕ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['удельный_ADJ', 'вес_NOUN', 'число_NOUN', 'организация_NOUN', 'иметь_VERB', 'логопедический_ADJ', 'пункт_NOUN', 'логопедический_ADJ', 'кабинет_NOUN', 'общий_ADJ', 'число_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN']",-1
8201,УДЕЛЬНЫЙ ВЕС КОЛИЧЕСТВА ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ВНЕДРЯЮЩИХ ИННОВАЦИОННЫЕ ВОСПИТАТЕЛЬНЫЕ СИСТЕМЫ,"['удельный_ADJ', 'вес_NOUN', 'количество_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'внедрение_NOUN', 'инновация_NOUN', 'воспитанность_NOUN', 'система_NOUN']",-1
8207,ПОБЕДИТЕЛИ И ЛАУРЕАТЫ ВОСПИТАТЕЛЬ ГОДА УЧИТЕЛЬ ГОДА МОЛОДОЙ УЧИТЕЛЬ ГОДА,"['победитель_NOUN', 'лауреат_NOUN', 'воспитатель_NOUN', 'год_NOUN', 'учитель_NOUN', 'год_NOUN', 'молодые_NOUN', 'учитель_NOUN', 'год_NOUN']",-1
8208,ДОЛЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ ИСПОЛЬЗУЮЩИХ В СВОЕЙ РАБОТЕ ИНФОРМАЦИОННУЮ СИСТЕМУ УПРАВЛЕНИЯ ДЕЯТЕЛЬНОСТЬЮ УЧРЕЖДЕНИЙ ОБРАЗОВАНИЯ АСУ СЕТЕВОЙ КРАЙ ОБРАЗОВАНИЕ,"['доля_NOUN', 'общеобразовательный_ADJ', 'учреждение_NOUN', 'пользование_NOUN', 'свой_DET', 'работа_NOUN', 'информация_NOUN', 'система_NOUN', 'управление_NOUN', 'деятельность_NOUN', 'учреждение_NOUN', 'образование_NOUN', 'ас_NOUN', 'сетевой_ADJ', 'край_NOUN', 'образование_NOUN']",-1
8212,КОЛИЧЕСТВО УЧИТЕЛЕЙ УЧАСТВУЮЩИХ В ПРОЦЕССЕ ДИСТАНЦИОННОГО ОБУЧЕНИЯ ДЕТЕЙ ИНВАЛИДОВ ОБЕСПЕЧЕННЫХ НЕОБХОДИМЫМИ ПРОГРАММНО ТЕХНИЧЕСКИМИ СРЕДСТВАМИ И ДОСТУПОМ К СЕТИ ИНТЕРНЕТ,"['количество_NOUN', 'учитель_NOUN', 'участвующий_NOUN', 'процесс_NOUN', 'дистанционный_ADJ', 'обучение_NOUN', 'ребенок_NOUN', 'инвалид_NOUN', 'обеспеченность_NOUN', 'необходимость_NOUN', 'программа_NOUN', 'технический_ADJ', 'средство_NOUN', 'доступ_NOUN', 'сеть_NOUN', 'интернет_NOUN']",-1
8223,ДОЛЯ НЕЭФФЕКТИВНЫХ РАСХОДОВ В СФЕРЕ ОБЩЕГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'неэффективность_NOUN', 'расход_NOUN', 'сфера_NOUN', 'общий_ADJ', 'образование_NOUN']",-1
8234,ДОЛЯ УЧАСТНИКОВ КРАЕВЫХ ВСЕРОССИЙСКИХ КОНКУРСОВ КОНФЕРЕНЦИЙ И Т Д ОТ ОБЩЕГО КОЛИЧЕСТВА ОБУЧАЮЩИХСЯ В МУНИЦИПАЛЬНЫХ ОБЩЕОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЯХ,"['доля_NOUN', 'участник_NOUN', 'краевой_ADJ', 'всероссийский_ADJ', 'конкурс_NOUN', 'конференция_NOUN', 'общий_ADJ', 'количество_NOUN', 'обучающийся_NOUN', 'муниципальный_ADJ', 'общеобразовательный_ADJ', 'учреждение_NOUN']",68
8239,ДОЛЯ ПОБЕДИТЕЛЕЙ И ПРИЗЕРОВ РЕГИОНАЛЬНОГО ЭТАПА ВСЕРОССИЙСКОЙ ОЛИМПИАДЫ ШКОЛЬНИКОВ И НАУЧНО ПРАКТИЧЕСКИХ КОНФЕРЕНЦИЙ ОТ ОБЩЕГО КОЛИЧЕСТВА УЧАСТНИКОВ,"['доля_NOUN', 'победитель_NOUN', 'призер_NOUN', 'региональный_ADJ', 'этап_NOUN', 'всероссийский_ADJ', 'олимпиада_NOUN', 'школьник_NOUN', 'научно_ADV', 'практический_ADJ', 'конференция_NOUN', 'общий_ADJ', 'количество_NOUN', 'участник_NOUN']",39
8241,ДОЛЯ ПОБЕДИТЕЛЕЙ И ПРИЗЕРОВ МУНИЦИПАЛЬНОГО ЭТАПА ВСЕРОССИЙСКОЙ ОЛИМПИАДЫ ШКОЛЬНИКОВ И НАУЧНО ПРАКТИЧЕСКИХ КОНФЕРЕНЦИЙ ОТ ОБЩЕГО КОЛИЧЕСТВА УЧАСТНИКОВ,"['доля_NOUN', 'победитель_NOUN', 'призер_NOUN', 'муниципальный_ADJ', 'этап_NOUN', 'всероссийский_ADJ', 'олимпиада_NOUN', 'школьник_NOUN', 'научно_ADV', 'практический_ADJ', 'конференция_NOUN', 'общий_ADJ', 'количество_NOUN', 'участник_NOUN']",39
8242,УДЕЛЬНЫЙ ВЕС ПОБЕДИТЕЛЕЙ И ПРИЗЕРОВ КОНКУРСОВ ФЕСТИВАЛЕЙ ВЫСТАВОК СПОРТИВНЫХ СОРЕВНОВАНИЙ ПЕРВЕНСТВ ТУРНИРОВ РАЗНЫХ УРОВНЕЙ ОТ ОБЩЕГО КОЛИЧЕСТВА ОБУЧАЮЩИХСЯ МУНИЦИПАЛЬНЫХ БЮДЖЕТНЫХ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['удельный_ADJ', 'вес_NOUN', 'победитель_NOUN', 'призер_NOUN', 'конкурс_NOUN', 'фестиваль_NOUN', 'выставка_NOUN', 'спорт_NOUN', 'соревнование_NOUN', 'первенство_NOUN', 'турнир_NOUN', 'разный_ADJ', 'уровень_NOUN', 'общий_ADJ', 'количество_NOUN', 'обучающийся_NOUN', 'муниципальный_ADJ', 'бюджет_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN']",-1
8243,ДОЛЯ ПОБЕДИТЕЛЕЙ И ПРИЗЕРОВ КРАЕВЫХ ВСЕРОССИЙСКИХ МЕЖДУНАРОДНЫХ КОНКУРСОВ КОНФЕРЕНЦИЙ И Т Д ОТ ОБЩЕГО КОЛИЧЕСТВА ОБУЧАЮЩИХСЯ В МУНИЦИПАЛЬНЫХ БЮДЖЕТНЫХ ОБЩЕОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЯХ,"['доля_NOUN', 'победитель_NOUN', 'призер_NOUN', 'краевой_ADJ', 'всероссийский_ADJ', 'международный_ADJ', 'конкурс_NOUN', 'конференция_NOUN', 'общий_ADJ', 'количество_NOUN', 'обучающийся_NOUN', 'муниципальный_ADJ', 'бюджет_NOUN', 'общеобразовательный_ADJ', 'учреждение_NOUN']",68
8261,ДОЛЯ ДЕТЕЙ ШКОЛЬНОГО ВОЗРАСТА ПОЛУЧАЮЩИХ ГОРЯЧЕЕ ПИТАНИЕ В ШКОЛАХ,"['доля_NOUN', 'ребенок_NOUN', 'школьный_ADJ', 'возраст_NOUN', 'получение_NOUN', 'питание_NOUN', 'школа_NOUN']",-1
8269,ПООЩРЕНИЕ ПОБЕДИТЕЛЕЙ И ПРИЗЕРОВ III ЭТАПА ВСЕРОССИЙСКОЙ ОЛИМПИАДЫ ШКОЛЬНИКОВ,"['поощрение_NOUN', 'победитель_NOUN', 'призер_NOUN', 'этап_NOUN', 'всероссийский_ADJ', 'олимпиада_NOUN', 'школьник_NOUN']",-1
8276,ЧИСЛО ОБУЧАЮЩИХСЯ В ОЧНОЙ ФОРМЕ В ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ ЗАНИМАЮЩИХСЯ В ПЕРВУЮ СМЕНУ В ОБЩЕЙ ЧИСЛЕННОСТИ ОБУЧАЮЩИХСЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ОСУЩЕСТВЛЯЮЩИХ ОБУЧЕНИЕ В ОЧНОЙ ФОРМЕ НАПРАВЛЕННОСТИ,"['число_NOUN', 'обученность_NOUN', 'очный_ADJ', 'форма_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'заниматься_VERB', 'первый_ADJ', 'смена_NOUN', 'общий_ADJ', 'численность_NOUN', 'обучающийся_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'осуществлять_VERB', 'обучение_NOUN', 'очный_ADJ', 'форма_NOUN', 'направленность_NOUN']",32
8277,ЧИСЛЕННОСТЬ УЧИТЕЛЕЙ В ВОЗРАСТЕ ДО ЛЕТ ВКЛЮЧИТЕЛЬНО В ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ,"['численность_NOUN', 'учитель_NOUN', 'возраст_NOUN', 'год_NOUN', 'включительно_ADV', 'общеобразовательный_ADJ', 'организация_NOUN']",46
8282,ДОЛЯ ОБУЧАЮЩИХСЯ В ОЧНОЙ ФОРМЕ В ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ ЗАНИМАЮЩИХСЯ В ПЕРВУЮ СМЕНУ В ОБЩЕЙ ЧИСЛЕННОСТИ ОБУЧАЮЩИХСЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ОСУЩЕСТВЛЯЮЩИХ ОБУЧЕНИЕ В ОЧНОЙ ФОРМЕ НАПРАВЛЕННОСТИ,"['доля_NOUN', 'обучающийся_NOUN', 'очный_ADJ', 'форма_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'заниматься_VERB', 'первый_ADJ', 'смена_NOUN', 'общий_ADJ', 'численность_NOUN', 'обучающийся_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'осуществлять_VERB', 'обучение_NOUN', 'очный_ADJ', 'форма_NOUN', 'направленность_NOUN']",32
8305,ОХВАТ ШКОЛЬНИКОВ ЗАНИМАЮЩИХСЯ В СПОРТИВНЫХ КРУЖКАХ И СЕКЦИЯХ НА БАЗЕ СПОРТИВНЫХ ЗАЛОВ И ПЛОЩАДОК ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ,"['охват_NOUN', 'школьник_NOUN', 'заниматься_VERB', 'спорт_NOUN', 'кружок_NOUN', 'секция_NOUN', 'база_NOUN', 'спорт_NOUN', 'зал_NOUN', 'площадка_NOUN', 'образование_NOUN', 'учреждение_NOUN']",79
8306,ЧИСЛЕННОСТЬ УЧАЩИХСЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ПРИХОДЯЩИХСЯ НА КОМПЬЮТЕР УЧИТЫВАЕТСЯ ЧИСЛЕННОСТЬ КОМПЬЮТЕРОВ ИСПОЛЬЗУЮЩИХСЯ В УЧЕБНЫХ ЦЕЛЯХ,"['численность_NOUN', 'учащийся_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'приходиться_VERB', 'компьютер_NOUN', 'учитываться_VERB', 'численность_NOUN', 'компьютер_NOUN', 'пользование_NOUN', 'учеба_NOUN', 'цель_NOUN']",-1
8307,КОЛИЧЕСТВО ЗДАНИЙ НАХОДЯЩИХСЯ В МУНИЦИПАЛЬНОЙ СОБСТВЕННОСТИ В КОТОРЫХ РАЗМЕЩАЮТСЯ ОБЩЕОБРАЗОВАТЕЛЬНЫЕ УЧРЕЖДЕНИЯ,"['количество_NOUN', 'здание_NOUN', 'находиться_VERB', 'муниципальный_ADJ', 'собственность_NOUN', 'который_DET', 'размещаться_VERB', 'общеобразовательный_ADJ', 'учреждение_NOUN']",-1
8312,ДОПОЛНИТЕЛЬНЫЕ МЕСТА В МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ ДЛЯ ОБЕСПЕЧЕНИЯ ДОСТУПНОСТИ ОБЩЕГО ОБРАЗОВАНИЯ,"['дополнительный_ADJ', 'место_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN', 'обеспечение_NOUN', 'доступность_NOUN', 'общий_ADJ', 'образование_NOUN']",-1
8334,ОХВАТ БЕСПЛАТНЫМ ПИТАНИЕМ ШКОЛЬНИКОВ ИЗ МАЛООБЕСПЕЧЕННЫХ МНОГОДЕТНЫХ СЕМЕЙ ДЕТЕЙ СИРОТ И ДЕТЕЙ ОСТАВШИХСЯ БЕЗ ПОПЕЧЕНИЯ РОДИТЕЛЕЙ,"['охват_NOUN', 'бесплатный_ADJ', 'питание_NOUN', 'школьник_NOUN', 'малообеспеченный_ADJ', 'многодетный_ADJ', 'семья_NOUN', 'ребенок_NOUN', 'сирота_NOUN', 'ребенок_NOUN', 'оставаться_VERB', 'попечение_NOUN', 'родитель_NOUN']",7
8348,НЕЗАВИСИМАЯ ОЦЕНКА КАЧЕСТВА ОБЩЕГО ОБРАЗОВАНИЯ,"['независимый_ADJ', 'оценка_NOUN', 'качество_NOUN', 'общий_ADJ', 'образование_NOUN']",-1
8389,ЧИСЛО ОБУЧАЮЩИХСЯ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ПОЛУЧИВШИХ ИМЕННЫЕ ПРЕМИИ ГЛАВЫ ГОРОДСКОГО ОКРУГА СУХОЙ ЛОГ ДЛЯ ТАЛАНТЛИВОЙ МОЛОДЕЖИ В ОБЩЕЙ ЧИСЛЕННОСТИ ОБУЧАЮЩИХСЯ ПО ПРОГРАММАМ ОБЩЕГО ОБРАЗОВАНИЯ,"['число_NOUN', 'обучающийся_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'получение_NOUN', 'именной_ADJ', 'премия_NOUN', 'глава_NOUN', 'город_NOUN', 'округ_NOUN', 'талантливый_ADJ', 'молодежь_NOUN', 'общий_ADJ', 'численность_NOUN', 'обучающийся_NOUN', 'программа_NOUN', 'общий_ADJ', 'образование_NOUN']",-1
8415,ДОЛЯ УЧАЩИХСЯ КЛАССОВ ОБУЧАЮЩИХСЯ В ПРОФИЛЬНЫХ КЛАССАХ ИЛИ КЛАССАХ С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ПРЕДМЕТОВ В ОБЩЕЙ ЧИСЛЕННОСТИ ОБУЧАЮЩИХСЯ КЛАССОВ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'учащийся_NOUN', 'класс_NOUN', 'обученность_NOUN', 'профиль_NOUN', 'класс_NOUN', 'класс_NOUN', 'углубленный_ADJ', 'изучение_NOUN', 'предмет_NOUN', 'общий_ADJ', 'численность_NOUN', 'обучающийся_NOUN', 'класс_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN']",78
8416,ОБЕСПЕЧЕНИЕ БЕСПЛАТНЫМ ПИТАНИЕМ ДЕТЕЙ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ИЗ МАЛООБЕСПЕЧЕННЫХ СЕМЕЙ В ОБЩЕЙ ЧИСЛЕННОСТИ МАЛООБЕСПЕЧЕННЫХ СЕМЕЙ,"['обеспечение_NOUN', 'бесплатный_ADJ', 'питание_NOUN', 'ребенок_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'малообеспеченный_ADJ', 'семья_NOUN', 'общий_ADJ', 'численность_NOUN', 'малообеспеченный_ADJ', 'семья_NOUN']",-1
8421,УВЕЛИЧЕНИЕ ДОЛИ ОБУЧАЮЩИХСЯ ПОСТУПИВШИХ В УЧЕБНЫЕ ЗАВЕДЕНИЯ СРЕДНЕГО И ВЫСШЕГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ПО РЕЗУЛЬТАТАМ ЕГЭ,"['увеличение_NOUN', 'доля_NOUN', 'обучающийся_NOUN', 'поступать_VERB', 'учеба_NOUN', 'заведение_NOUN', 'среднее_NOUN', 'высокий_ADJ', 'профессиональный_ADJ', 'образование_NOUN', 'результат_NOUN', 'егэ_NOUN']",45
8432,ДОЛЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ВКЛЮЧЕННЫХ В РЕГИОНАЛЬНУЮ ИНФРАСТРУКТУРУ ИННОВАЦИОННОЙ ДЕЯТЕЛЬНОСТИ В ОБЩЕЙ ЧИСЛЕННОСТИ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'включение_NOUN', 'региональный_ADJ', 'инфраструктура_NOUN', 'инновация_NOUN', 'деятельность_NOUN', 'общий_ADJ', 'численность_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN']",91
8439,КОЛИЧЕСТВО КЛАССОВ СРЕДНЕГОДОВОЕ В МУНИЦИПАЛЬНЫХ ОБЩЕОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЯХ,"['количество_NOUN', 'класс_NOUN', 'среднегодовой_ADJ', 'муниципальный_ADJ', 'общеобразовательный_ADJ', 'учреждение_NOUN']",84
8460,ДОЛЯ УЧРЕЖДЕНИЙ ОРГАНИЗАЦИЙ ОБЩЕГО ОБРАЗОВАНИЯ ОСНАЩЕННЫХ СОВРЕМЕННЫМ ОБОРУДОВАНИЕМ,"['доля_NOUN', 'учреждение_NOUN', 'организация_NOUN', 'общий_ADJ', 'образование_NOUN', 'оснащение_NOUN', 'современный_ADJ', 'оборудование_NOUN']",-1
8483,ДОЛЯ УЧАЩИХСЯ КЛАССОВ В ОБЩЕОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЯХ ОБУЧАЮЩИХСЯ В КЛАССАХ С ПРОФИЛЬНЫМ И УГЛУБЛЁННЫМ ИЗУЧЕНИЕМ ОТДЕЛЬНЫХ ПРЕДМЕТОВ В ОБЩЕЙ ЧИСЛЕННОСТИ ОБУЧАЮЩИХСЯ КЛАССОВ,"['доля_NOUN', 'учащийся_NOUN', 'класс_NOUN', 'общеобразовательный_ADJ', 'учреждение_NOUN', 'обученность_NOUN', 'класс_NOUN', 'профиль_NOUN', 'углубленный_ADJ', 'изучение_NOUN', 'отделение_NOUN', 'предмет_NOUN', 'общий_ADJ', 'численность_NOUN', 'обучающийся_NOUN', 'класс_NOUN']",78
8508,ДОЛЯ РАСХОДОВ НА ОПЛАТУ ТРУДА ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ МУНИЦИПАЛЬНЫХ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ С НАЧИСЛЕНИЯМИ В ОБЩЕЙ СУММЕ БЮДЖЕТНОГО ФИНАНСИРОВАНИЯ В СФЕРЕ ОБРАЗОВАНИЯ,"['доля_NOUN', 'расход_NOUN', 'оплата_NOUN', 'труд_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'муниципальный_ADJ', 'общеобразовательный_ADJ', 'организация_NOUN', 'начисление_NOUN', 'общий_ADJ', 'сумма_NOUN', 'бюджет_NOUN', 'финансирование_NOUN', 'сфера_NOUN', 'образование_NOUN']",21
8517,СТРОИТЕЛЬСТВО НОВЫХ ОБЩЕОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ,"['строительство_NOUN', 'общеобразовательный_ADJ', 'учреждение_NOUN']",89
8546,ВВОД В ЭКСПЛУАТАЦИЮ НОВОГО ЗДАНИЯ ШКОЛЫ,"['ввод_NOUN', 'эксплуатация_NOUN', 'здание_NOUN', 'школа_NOUN']",-1
8548,ОБУЧЕНИЕ ВЫПУСКНИКОВ СТАРШЕЙ ШКОЛЫ В ПРОФИЛЬНЫХ КЛАССАХ,"['обучение_NOUN', 'выпускник_NOUN', 'старший_ADJ', 'школа_NOUN', 'профиль_NOUN', 'класс_NOUN']",31
8560,СОЗДАНИЕ И ОБЕСПЕЧЕНИЕ ФУНКЦИОНИРОВАНИЯ ИНТЕРНЕТ РАЗДЕЛОВ НА САЙТАХ МГУ УПРАВЛЕНИЕ ОБРАЗОВАНИЯ КАРАСУКСКОГО РАЙОНА КАРАСУКСКИЙ ФИЛИАЛ НСО ЦДК ДЕД ДДТ ДЕД ТЕХНИЧЕСКИЙ ЛИЦЕЙ ПОСВЯЩЕННЫХ ИНФОРМАЦИОННОМУ ОСВЕЩЕНИЮ РЕАЛИЗАЦИИ ПРОГРАММЫ,"['создание_NOUN', 'обеспечение_NOUN', 'функционирование_NOUN', 'интернет_NOUN', 'раздел_NOUN', 'сайт_NOUN', 'мгу_NOUN', 'управление_NOUN', 'образование_NOUN', 'район_NOUN', 'филиал_NOUN', 'нсо_NOUN', 'дед_NOUN', 'ддт_NOUN', 'дед_NOUN', 'технический_ADJ', 'лицей_NOUN', 'посвящать_VERB', 'информация_NOUN', 'освещение_NOUN', 'реализация_NOUN', 'программа_NOUN']",-1
8585,УДЕЛЬНЫЙ ВЕС УЧРЕЖДЕНИЙ ОБЩЕГО ОБРАЗОВАНИЯ В ОБЩЕМ ОБЪЕМЕ УЧРЕЖДЕНИЙ ОТВЕЧАЮЩИХ ТРЕБОВАНИЯМ БЕСПРЕПЯТСТВЕННОГО ДОСТУПА ИНВАЛИДОВ,"['удельный_ADJ', 'вес_NOUN', 'учреждение_NOUN', 'общий_ADJ', 'образование_NOUN', 'общий_ADJ', 'объем_NOUN', 'учреждение_NOUN', 'отвечать_VERB', 'требование_NOUN', 'беспрепятственный_ADJ', 'доступ_NOUN', 'инвалид_NOUN']",-1
8679,ПОДПРОГРАММА РАЗВИТИЕ ОБЩЕГО ОБРАЗОВАНИЯ ДОЛЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ С ЧИСЛОМ ОБУЧАЮЩИХСЯ БОЛЕЕ,"['подпрограмма_NOUN', 'развитие_NOUN', 'общий_ADJ', 'образование_NOUN', 'доля_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'число_NOUN', 'обучающийся_NOUN']",-1
8704,ДОЛЯ ДЕТЕЙ КОТОРЫМ ОБЕСПЕЧЕНА ВОЗМОЖНОСТЬ ПОЛУЧЕНИЯ ОБЩЕДОСТУПНОГО И БЕСПЛАТНОГО НАЧАЛЬНОГО ОБЩЕГО ОСНОВНОГО ОБЩЕГО СРЕДНЕГО ОБЩЕГО ОБРАЗОВАНИЯ В МУНИЦИПАЛЬНЫХ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ НУЖДАЮЩИХСЯ В ОБУЧЕНИИ,"['доля_NOUN', 'ребенок_NOUN', 'который_DET', 'обеспеченность_NOUN', 'возможность_NOUN', 'получение_NOUN', 'общедоступный_ADJ', 'бесплатный_ADJ', 'начальный_ADJ', 'общий_ADJ', 'основание_NOUN', 'общий_ADJ', 'среднее_NOUN', 'общий_ADJ', 'образование_NOUN', 'муниципальный_ADJ', 'общеобразовательный_ADJ', 'организация_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'нужда_NOUN', 'обучение_NOUN']",57
